,Prod_ID,titles,keys,values,cluster_num
12658,ID_1616,Scotch Magic Desktop Tape Dispenser (810k10c38pr),"['refillable', 'supplier', 'packaged_quantity', 'feature']","['Yes', '3M', '1 Each', 'Non-skid Base']",c20
4764,ID_10299,"Blue Sky™ Fashion Monthly Planner, 8' x 10', 50% Recycled, Dabney Lee Grasshopper, January to December 2017 OfficeMax # 25370786","['cover', 'refillable', 'recycled_content', 'calendar', 'page_format', 'binding', 'eco-conscious', 'color', 'recycled_content', 'theme', 'dated_format', 'calendar']","['polypropylene', 'no', '50%', 'January to December', '2 pages per month', 'wirebound', 'Recycled Content', 'multicolor', '50%', 'art & design', 'monthly', 'regular year']",c20
15088,ID_6582,Graf von Faber-Castell Heritage Fountain Pen Limited Edition Ottilie GV52844,"['tip_type', 'ink_type']","['Fountain Pen', 'Liquid Ink']",c20
12657,ID_11795,BIC Atlantis Ballpoint Pen (vcgbp31bk),"['refillable', 'retractable', 'point_type', 'packaged_quantity']","['Yes', 'Yes', 'Bold', '3 / Pack']",c20
15085,ID_13686,Graf von Faber-Castell Tamitio Fountain Pen Night Blue GV44162,"['tip_type', 'ink_type']","['Fountain Pen', 'Liquid Ink']",c20
15086,ID_14973,Kaweco AL Sport Fountain Pen Blue Stonewashed KW30874,"['tip_type', 'ink_type']","['Fountain Pen', 'Liquid Ink']",c20
12654,ID_11745,"ipg Electric WAT Dispenser - Refillable - Drip Resistant, Auto Shutoff - Beige Item # 859989","['refillable', 'quantity', 'assembly', 'color']","['yes', '1', 'No', 'beige']",c20
12650,ID_12863,Bic Velocity Mechanical Pencil,"['refillable', 'packaging', 'retractable', 'pocket_clip']","['Yes', 'Single', 'Yes', 'Yes']",c20
7521,ID_12319,Pilot G6 Retractable Gel Rollerball Pen,"['grip_type', 'refillable', 'point_size', 'visible_ink_supply', 'point_type', 'pocket_clip', 'tip_type']","['Rubber', 'Yes', '0.7 mm', 'No', 'Fine', 'Yes', 'Conical']",c20
4886,ID_5177,DayMinder 2017 Weekly Planner,"['datedundated', 'refillable', 'binding', 'calendar', 'page_format']","['Dated', 'Nonrefillable', 'Wirebound', '12-Month (Jan.-Dec.)', 'One Week per Two-Page Spread']",c20
12653,ID_5163,Pilot P-500 Roller Ball Gel Pens,"['refillable', 'point_type', 'pocket_clip', 'point_size', 'visible_ink_supply']","['No', 'Extra Fine', 'Yes', '0.5 mm', 'No']",c20
13744,ID_14493,"CHICAGO-LATROBE 52492 Silver/Deming Drill,1 7/16,HSS,118 Deg","['ships_to', 'number_of_items', 'location', 'grade', 'numberofitems', 'point_type', 'dimension', 'drill_bit_material', 'free_shipping', 'drill_bit_material']","['US & many other countries,', '1,', 'United States,', 'General Purpose,', '1,', 'Split Point,', 'Fractional Inch,', 'High Speed Steel', ', 30-Day Returns,', 'Fractional Inch,']",c20
5417,ID_8683,"Jobber Bit, 8.90mm, High Speed Steel","['drill_bit_material', 'cutting_direction', 'item', 'point_type', 'drill_bit_material', 'coolant', 'flute_type']","[': Metric', ': Right Hand', ': Jobber Drill Bit', ': Conventional Point', ': High Speed Steel', ': No', ': Spiral']",c20
6541,ID_1192,"Cle-Line Jobber Drill Bit, Size C, High Speed Steel, Black Oxide, List Number 1899 - C22719","['finish', 'point_type', 'item', 'angle', 'cutting_direction']","['Black Oxide', 'Conventional Point', 'Jobber Drill Bit', '118 Degrees', 'Right Handed']",c20
4888,ID_10178,At-A-Glance 2017 Compact Daily Desk Calendar Refill,"['datedundated', 'refillable', 'calendar', 'reversible']","['Dated', 'Nonrefillable', '12-Month (Jan.-Dec.)', 'No']",c20
4887,ID_9693,At-A-Glance 2017 QuickNotes Monthly Wall Calendar,"['datedundated', 'refillable', 'calendar', 'binding', 'reversible', 'page_format']","['Dated', 'Nonrefillable', '12-Month (Jan.-Dec.)', 'Wirebound', 'No', 'One Month per Page']",c20
4505,ID_15148,House of Doolittle 2017 Scenic Landscape Wall Calendar,"['compliant_standards', 'datedundated', 'refillable', 'binding', 'reversible']","['FSC Certified', 'Dated', 'Nonrefillable', 'Wirebound', 'No']",c20
11127,ID_14625,Paper Mate Flexgrip Ultra Retractable Ballpoint Pens,"['point_type', 'refillable', 'pocket_clip', 'point_size', 'visible_ink_supply', 'tip_type']","['Medium', 'No', 'Yes', '1 mm', 'No', 'Conical']",c20
12647,ID_12181,"Pentel Porous Sign Pen, Fine Point, Green, Dozen",['refillable'],['No'],c20
15754,ID_5229,Moleskine® - Moleskine® Click Roller Pen,"['unit', 'point_type']","['Each', 'Medium']",c20
7997,ID_1774,Pentel Sterling Executive Pencil PN19241,['ink_type'],['Graphite'],c20
12651,ID_16486,Paper Mate Classic Mirado Pencil,"['refillable', 'packaging', 'retractable', 'pocket_clip']","['No', 'Single', 'No', 'No']",c20
12655,ID_10914,"Pentel® .e-Sharp Mechanical Pencil, .5 mm, Black Barrel (Pentel® AZ125A) - New & Original","['refillable', 'retractable', 'packaging', 'pocket_clip']","['Yes', 'No', 'Single', 'Yes']",c20
12656,ID_3039,Rotring Rapid Pro Mechanical Pencils,"['refillable', 'retractable', 'pocket_clip']","['Yes', 'Yes', 'Yes']",c20
12806,ID_3480,"Staedtler® Refillable Triangular Eraser Holder, 5', Blue/White Item # 161624","['retractable', 'refillable', 'pocket_clip', 'quantity']","['yes', 'yes', 'no', '1']",c20
4179,ID_18720,2017 Magic Places Square 12x12,"['color', 'refillable']","['Multicolor', 'No']",c20
4520,ID_3462,"3m Post-it Designer Pop-up Design Note Dispenser - 3' X 3' - Black,...","['compliant_standards', 'refillable', 'quantity', 'supplier', 'packaged_quantity', 'assembly']","['SFI Certified', 'Yes', '1 each', '3M', '1 Each', 'No']",c20
4885,ID_8487,"QuickNotes Weekly/Monthly Appointment Book, 8 x 9 7/8, Black/Pink, 2017","['datedundated', 'calendar', 'refillable', 'binding', 'page_format']","['Dated', '12-Month (Jan.-Dec.)', 'Nonrefillable', 'Wirebound', 'One Month per Two-Page Spread']",c20
11116,ID_133,"Pentel EnerGel X Retractable Gel Rollerball Pen, Fine Point, Red, 12ct","['pocket_clip', 'ink_type']","['Yes', 'Gel']",c20
6731,ID_17594,Swipe Elite,"['flash', 'wifi', 'nfc', 'operating_system', 'internet', 'expanding', 'camera', 'dlna', 'camera', 'hdmi', 'sim', 'design', 'gps', 'video_player', 'usb', 'type', 'media_player', 'bluetooth', 'radio']","['Yes', 'Yes', 'No', 'Android 5.0', 'GPRS, EDGE', '32 GB', '13 MP', 'No', '5 MP', 'No', 'Dual', 'Bar', 'With A-GPS', 'Yes', 'Micro', 'Removable', 'Yes', '4.0', 'Yes']",c23
16120,ID_10876,Fujifilm S8300 Review,"['viewfinder', 'shutter', 'sensor_size', 'resolution']","['EVF / LCD', '1/2000 - 8 seconds', '1/2.3 inch (6.2mm x 4.6mm)', '16.00 Megapixels']",c23
9248,ID_7264,Meizu M5,"['nfc', 'internet', 'dlna', 'hdmi', 'sim', 'design', 'gps', 'video_player', 'usb', 'type', 'radio']","['No', 'EDGE, GPRS', 'No', 'No', 'Dual', 'Bar', 'With A-GPS', 'Yes (MP4)', 'Micro (2.0)', 'Non Removable', 'Yes']",c23
14436,ID_3353,MOBOTIX MX-M25M-IT-Night-N51 5MP Indoor/outdoor IP Camera,"['specialist_type', 'sensitivity_lux', 'picture_elements_hxv', 'resolution', 'color', 'electrical_specifications']","['Megapixel', '0.0025', '1280 x 720', '5 MP', 'Monochrome', 'Voltage: PoE']",c23
2399,ID_6228,Vanderbilt CCMS2010-IR Day/Night 2MP Compact IR IP Camera,"['chip_inch_size', 'picture_elements_hxv', 'specialist_type', 'color', 'resolution', 'sensitivity_lux', 'compression']","['1/3', '1920 x 1080', 'Infrared', 'Color / Monochrome', '2 MP', '0.02', 'H.264 / MJPEG']",c23
877,ID_14582,Watch Edition Series 2 42mm,"['availability', 'ram', 'sim', 'compass', 'gpu', '4g', 'nfc', 'gps', 'cpu', 'card_slot', 'feature', 'fingerprint', 'internal', 'selfie', '4g', 'cdma', 'heart_rate', '2g', 'rear', 'usb', 'video', 'wlan', 'os', 'wireless_charger', 'type', 'flash', 'resolution', 'chipset', 'color', 'speed', 'radio']","['Available. Released 2016, December', 'No', 'No', 'No', 'No', 'No', 'Yes', 'Yes', 'Dual-core', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'Yes', 'N/A', 'No', 'No', 'No', 'Yes,Wi-Fi 802.11 b/g/n', 'watchOS 3.0, upgradable to v3.2', 'No', 'Non-removable Li-Ion battery', 'No', '390 x 312 pixels , 303 ppi', 'Apple S2', 'Sport Band/White', 'No', 'No']",c23
878,ID_8211,Watch Series 2 Sport 38mm,"['availability', 'ram', 'sim', 'compass', 'gpu', '4g', 'nfc', 'gps', 'cpu', 'card_slot', 'feature', 'fingerprint', 'internal', 'selfie', '4g', 'cdma', 'heart_rate', '2g', 'rear', 'usb', 'video', 'wlan', 'os', 'wireless_charger', 'type', 'resolution', 'chipset', 'bluetooth', 'speed', 'radio', 'flash']","['Available. Released 2016, December', 'No', 'No', 'No', 'No', 'No', 'Yes', 'Yes', 'Dual-core', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'Yes', 'N/A', 'No', 'No', 'No', 'Yes,Wi-Fi 802.11 b/g/n', 'watchOS 3.0, upgradable to v3.2', 'No', 'Non-removable Li-Ion battery', '340 x 272 pixels , 290 ppi', 'Apple S2', 'Yes, v4.0, A2DP', 'No', 'No', 'No']",c23
902,ID_3348,Watch Series 1 Sport 38mm,"['availability', 'sim', 'compass', 'gpu', '4g', 'nfc', 'gps', 'cpu', 'card_slot', 'feature', 'fingerprint', 'selfie', '4g', 'cdma', 'heart_rate', '2g', 'rear', 'usb', 'video', 'wlan', 'os', 'wireless_charger', 'type', 'resolution', 'chipset', 'speed', 'radio', 'flash']","['Available. Released 2016, December', 'No', 'No', 'No', 'No', 'No', 'No', 'Dual-core', 'No', 'No', 'No', 'No', 'No', 'No', 'Yes', 'N/A', 'No', 'No', 'No', 'Yes,Wi-Fi 802.11 b/g/n', 'watchOS 3.0, upgradable to v3.2', 'No', 'Non-removable Li-Ion battery', '340 x 272 pixels , 290 ppi', 'Apple S1P', 'No', 'No', 'No']",c23
903,ID_14621,Surface Pro 4 - 256GB - Intel Core i7,"['availability', 'sim', 'radio', 'chipset', '4g', 'gps', 'water_resistant', 'wlan', 'fingerprint', 'nfc', '2g', 'type', 'flash', 'bluetooth', 'color', 'talk_time']","['Available', 'No', 'No', 'Intel', 'No', 'Yes', 'No', 'Yes', 'No', 'No', 'N/A', 'Li-Ion', 'No', 'Yes', 'Silver', '-']",c23
904,ID_14822,Microsoft Lumia 550 Price in Indonesia,"['availability', 'sim', 'radio', 'gpu', '4g', 'nfc', 'gps', 'cpu', 'card_slot', 'feature', 'fingerprint', 'selfie', 'cdma', '2g', 'chipset', 'usb', 'video', 'wlan', 'os', 'type', 'rear', 'bluetooth', 'color', 'speed', 'flash', 'water_resistant']","['Available. Released 2015, December', 'Nano-SIM', 'FM radio, RDS', 'Adreno 302', 'HSDPA 900 / 2100', 'No', 'A-GPS, GLONASS', 'Quad-core 1.2 GHz Cortex-A7', 'microSD, up to 256 GB', '1/4 Inch sensor size, geo-tagging', 'No', 'VGA, 480p', 'No', 'GSM 850 / 900 / 1800 / 1900', 'Qualcomm MSM8212 Snapdragon 200', 'microUSB 2.0', '480p@30fps', 'Wi-Fi 802.11 b/g/n, hotspot', 'Windows 10', 'Li-Ion, Removable', '5 MP, f/2.4, 28mm', '4.1, A2DP', 'Black, White', 'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps', 'No', 'No']",c23
929,ID_10845,Apple iPhone 9 Price in Kuwait,"['availability', 'weight', 'capacity', '4g', 'nfc', 'gps', 'water_resistant', 'card_slot', 'wlan', 'cdma', 'fingerprint', 'selfie', '4g', 'speed', '2g', 'chipset', 'usb', 'video', 'radio', 'talk_time', 'compass', 'os', 'rear', 'bluetooth', 'dimension', 'flash']","['Rumored, Not Announced Yet', '-', '-', 'HSDPA 850 / 900 / 1700 / 1900 / 2100', 'Yes', 'Yes, with A-GPS, GLONASS', 'Yes', 'No', 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot', 'Yes', 'Yes', '7 MP', 'LTE', 'HSPA, LTE', 'GSM 850 / 900 / 1800 / 1900', 'Apple A11', '3.0, reversible connector; magnetic connector', 'Yes', 'No', '-', 'Yes', 'iOS 11', '12 MP', '4.2, A2DP, LE', '-', 'LED Flash']",c23
930,ID_6905,The Retail Price of Apple IPhone 7 Pro is N/A,"['availability', 'weight', 'gpu', 'nfc', 'gps', 'flash', 'card_slot', 'cdma', 'fingerprint', 'selfie', 'sim', 'heart_rate', 'rear', 'usb', 'compass', 'wireless_charger', 'chipset', 'color', 'radio', 'water_resistant']","['Rumored, Not Announced Yet', 'No', 'No', 'Yes', 'Yes, with A-GPS, GLONASS', 'LED Flash', 'No', 'Yes', 'Yes', '5 MP', 'Single SIM (Nano-SIM)', 'No', '12 MP', 'v2.0, reversible connector', 'Yes', 'Yes', 'Apple A10', 'Space Gray, Silver, Gold, Rose Gold', 'No', 'No']",c23
931,ID_8056,Apple iPhone 9 Price in Saudi Arabia,"['availability', 'weight', 'radio', '4g', 'nfc', 'gps', 'water_resistant', 'card_slot', 'wlan', 'bluetooth', 'cdma', 'fingerprint', 'selfie', '4g', 'speed', '2g', 'chipset', 'usb', 'video', 'talk_time', 'compass', 'os', 'rear', 'capacity', 'dimension', 'flash']","['Rumored, Not Announced Yet', '-', 'No', 'HSDPA 850 / 900 / 1700 / 1900 / 2100', 'Yes', 'Yes, with A-GPS, GLONASS', 'Yes', 'No', 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot', '4.2, A2DP, LE', 'Yes', 'Yes', '7 MP', 'LTE', 'HSPA, LTE', 'GSM 850 / 900 / 1800 / 1900', 'Apple A11', '3.0, reversible connector; magnetic connector', 'Yes', '-', 'Yes', 'iOS 11', '12 MP', '-', '-', 'LED Flash']",c23
4472,ID_6538,Apple iPhone 7 Price in Italy,"['compass', 'flash', 'nfc', 'gps', 'card_slot', 'sim', 'fingerprint', 'selfie', 'heart_rate', 'rear', 'radio', 'talk_time', 'wireless_charger', 'chipset', 'usb', 'water_resistant']","['Yes', 'LED Flash', 'Yes (Apple Pay only)', 'Yes, with A-GPS, GLONASS', 'No', 'Single SIM (Nano-SIM)', 'Yes', '7 MP', 'No', '12 MP', 'No', 'Up to 14 h (3G)', 'No', 'Apple A10 Fusion', 'v2.0, reversible connector', 'Yes']",c23
12166,ID_17046,Microsoft Lumia 950 Price in Canada,"['protection', 'sim', 'compass', 'radio', 'gpu', '4g', 'nfc', 'gps', 'card_slot', 'wlan', 'fingerprint', 'selfie', 'cdma', '2g', 'chipset', 'usb', 'video', 'os', 'wireless_charger', 'type', 'flash', 'resolution', 'bluetooth', 'color', 'speed', 'water_resistant']","['Corning Gorilla Glass 3', 'Dual SIM (Nano-SIM)', 'Yes', 'FM radio', 'Adreno 418', 'HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100', 'Yes', 'Yes, with A-GPS, GLONASS, BDS', 'microSD, up to 256 GB', 'Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot', 'Yes', '5 MP, f/2.4, 1080p', 'No', 'GSM 850 / 900 / 1800 / 1900', 'Qualcomm MSM8992 Snapdragon 808', '3.1, Type-C 1.0 reversible connector', '2160p@30fps, stereo sound rec.', 'Windows 10', 'No', 'Removable Li-Ion', 'Triple-LED RGB Flash', '1440 x 2560 pixels, 565 ppi pixel density', '4.1, A2DP', 'Black, White', 'HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps', 'No']",c23
13017,ID_9480,Panasonic PT-VX600U Projector,"['screen_type', 'resolution', 'contrast_ratio', 'remote_control', '3d_ready']","['LCD;', 'XGA (1024 x 768)', '10000:1', 'Yes', 'No']",c23
9246,ID_442,Dash L3,"['nfc', 'compass', 'radio', 'gpu', 'gps', 'water_resistant', 'feature', 'fingerprint', '4g', 'cdma', 'heart_rate', '2g', 'usb', 'wlan', 'os', 'wireless_charger', 'flash', 'bluetooth']","['No', 'No', 'No', 'Mali-400', 'Yes, with A-GPS', 'No', 'Geo-tagging', 'No', 'No', 'No', 'No', 'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2', 'microUSB v2.0', 'Wi-Fi 802.11 b/g/n, hotspot', 'Android OS, v6.0 (Marshmallow)', 'No', 'LED flash', 'Yes, v4.0, A2DP']",c23
13798,ID_14590,Intex Aqua i-5 Price in,"['sim', 'compass', 'radio', '4g', 'nfc', 'gps', 'water_resistant', 'feature', 'fingerprint', '4g', 'cdma', 'heart_rate', 'rear', 'usb', 'video', 'wlan', 'wireless_charger', 'flash', 'bluetooth', 'color']","['Dual SIM', 'No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes', 'No', 'No', 'No', 'No', '12 MP', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes, v 4.00', 'Black, White']",c23
5845,ID_967,"Acer C731-C8VE 11.6"" Chromebook w/ Intel Celeron N3060 & 16GB Flash Memory","['ethernet', 'battery', 'finger_print_reader', 'number_of_cells', 'operating_system', 'aspect_ratio', 'speaker', 'screen_type', 'ethernet', 'resolution', 'hdmi', 'microphone']","['2', 'Lithium Polymer (Li-Polymer)', 'No', '3-cell', 'Chrome OS', '16:9', 'Yes', 'LCD', '2', '720p', 'Yes', 'Yes']",c23
16119,ID_15717,Samsung ST200F Review,"['viewfinder', 'shutter', 'max_aperture', 'resolution', 'sensor_size']","['LCD', '1/2000 - 8 seconds', '3.1', '16.10 Megapixels', '1/2.3 inch (6.2mm x 4.6mm)']",c23
8444,ID_2560,Sanyo VPC-E6 Review,"['lens', 'viewfinder', 'resolution', 'max_aperture', 'sensor_size']","['3.00x zoom (38-114mm eq.)', 'LCD', '6.00 Megapixels', '3.3', '1/2.5 inch (5.8mm x 4.3mm)']",c23
6730,ID_13806,Swipe Sense,"['flash', 'wifi', 'nfc', 'expanding', 'camera', 'internet', 'dlna', 'hdmi', 'sim', 'design', 'gps', 'video_player', 'keypad', 'radio', 'type', 'media_player', 'bluetooth', 'usb']","['Yes', 'Yes', 'No', '32 GB', '8 MP', 'GPRS, EDGE', 'No', 'No', 'Dual', 'Bar', 'Yes', 'Yes', 'Touchscreen', 'Yes', 'Removable', 'Yes', '4.0', 'Micro']",c23
12700,ID_11589,LILIN IPR434ESX3.6 3MP HD Vari-Focal IR IP Camera,"['resolution', 'chip_inch_size', 'specialist_type', 'color', 'sensitivity_lux']","['3 MP', '1/3', 'Infrared', 'Color / Monochrome', '0']",c23
9247,ID_11945,LG G3 16GB,"['nfc', 'expanding', 'dlna', 'hdmi', 'sim', 'design', 'gps', 'radio', 'type']","['Yes', '128 GB (Micro SD card)', 'Yes', 'Yes', 'Single (Micro-SIM)', 'Bar', 'With A-GPS, With GLONASS', 'Yes', 'Removable']",c23
9249,ID_5857,Coolpad Dazen X7,"['nfc', 'internet', 'expanding', 'camera', 'dlna', 'camera', 'hdmi', 'sim', 'design', 'wifi', 'gps', 'video_player', 'keypad', 'usb', 'type', 'flash', 'media_player', 'bluetooth', 'radio', 'network']","['No', 'GPRS, EDGE', '32 GB', '13 MP', 'No', '8 MP', 'No', 'Dual', 'Bar', 'Yes', 'With A-GPS', 'Yes', 'Touchscreen', 'Micro', 'Non Removable', 'Yes', 'Yes', 'Yes', 'Yes', '2G, 3G, 4G/LTE']",c23
12459,ID_3898,Spice Mobiles Stellar 431,"['radio', 'nfc', 'internet', 'dlna', 'flash', 'design', 'gps', 'video_player', 'hdmi', 'keypad', 'usb', 'sensors', 'type', 'media_player']","['Yes', 'No', 'GPRS, EDGE', 'No', 'Yes (LED)', 'Bar', 'With A-GPS', 'Yes (MP4)', 'No', 'Touchscreen (Capacitive with multitouch)', 'Micro', 'Accelerometer', 'Non Removable', 'Yes (MP3)']",c23
12699,ID_9436,Arecont Vision AV3146DN-3310-DA-LG 3 MP True Day/night IP Camera,"['resolution', 'chip_inch_size', 'specialist_type', 'color', 's_n_signal_noise_ratio_db', 'sensitivity_lux', 'mount', 'picture_elements_hxv']","['3 MP', '1/3', 'Network', 'True Day / Night', '49', '0', 'Ceiling', '2048 x 1536']",c23
13799,ID_15527,Microsoft Lumia 950,"['sim', 'design', 'nfc', 'gps', 'flash', 'operating_system', 'hdmi', 'type', 'radio', 'internet', 'dlna', 'bluetooth']","['Single', 'Bar', 'Yes', 'With A-GPS, With GLONASS', 'Yes (LED)', 'Windows 10', 'No', 'Removable', 'Yes', 'GPRS, EDGE', 'No', '4.1']",c23
12455,ID_620,MITO A70 - Black,['radio'],['FM radio'],c23
12456,ID_11739,Nokia Lumia 730 Dual SIM vs Apple iPhone 5C (8GB),"['radio', 'edge', 'java', 'email', 'device_type']","['Yes, No', 'Yes, Yes', 'No', 'Yes, with Push Mail, Yes, with Push Mail', 'Smartphone, Smartphone']",c23
12457,ID_4754,Original cellphone 5.0 inch Doogee Y100,"['radio', 'java', 'os']","['Yes, earphone needed', 'No', 'Android 4.4']",c23
12458,ID_3363,Samsung Galaxy S4 LTE - 16 GB - Black Mist - Straight Talk Prepa,"['radio', 'nfc', 'gps']","['No', 'Yes', 'Yes, with A-GPS, GLONASS']",c23
13800,ID_11094,Apple iPhone 5s LTE 32GB Unlocked Import Gold,"['sim', 'gps', 'bluetooth', 'edge', 'radio', 'sensors', 'java']","['Nano-SIM', 'Yes, with A-GPS support and GLONASS', 'Yes, v4.0 with A2DP', 'Yes', 'No', 'Accelerometer, gyro, proximity, compass', 'No']",c23
13802,ID_14341,Asus Fonepad 8 FE380CG Price in Malaysia & Specs,"['sim', 'radio', 'browser', 'edge', 'usb', 'gps', 'bluetooth']","['Dual SIM (Micro-SIM, dual stand-by)', 'No', 'HTML5', 'Yes', 'microUSB v2.0', 'Yes, with A-GPS, GLONASS', 'v4.0, A2DP']",c23
15409,ID_11269,Lenovo A858W Android 4.4 5.0 inch HD Screen 4G Smartphone MTK6732 Quad Core 1.5GHz 1GB RAM 8GB ROM GPS OTG Light Sensor,"['type', 'bluetooth', 'radio', 'os', 'camera', 'camera', 'bluetooth']","['4G Smartphone', 'V4.0', 'Yes', 'Android 4.4', '5.0MP', 'Dual cameras (one front one back)', 'BT4.0']",c23
16931,ID_14132,"OPPO F1s (64GB, Gold)","['wifi', 'os', 'video_player', 'battery', 'radio', 'touchscreen', 'flash', 'bluetooth', 'color']","['Yes', 'Android', 'Yes', 'Li-ion', 'Yes', 'Yes', 'Yes', 'Yes', 'Gold']",c23
