,titles,keys,cluster_num
13435,"1-3/4 in. Thick Antique Brass Plated Lock and Door Reinforcer, 2-1/8 in. Single Bore, 2-3/8 in. Backset","['color_family', 'commercialresidential', 'mounting_hardware_included']",2
13436,Replacement Notebook Battery for HP Pavilion g6-1035tx 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],2
13437,Olympus C-770 Ultra Zoom 4MP Digital Camera with 10x Optical Zoom,"['external_memory_included', 'expanded_iso_maximum', 'expanded_iso_minimum', 'optical_zoom', 'viewfinder_type', 'image_stabilization']",2
13439,4 in. x 4 in. x 7 ft. Helena Tan Vinyl Fence Post EZ Pack,"['use', 'color_family', 'includes', 'features', 'colorfinish', 'shape']",2
13440,1990 Nissan 300ZX 2+2 T-tops 5 speed N/A - project,"['drive_side', 'year', 'drive_type', 'exterior_color', 'interior_color', 'type', 'number_of_cylinders', 'transmission', 'fuel', 'color']",2
13442,4 ft. Dallas Retro Window/Entry Awning (24 in. H x 36 in. D) in Off White,"['assembly_required', 'minimum_clearance_requirement_in', 'commercial_residential', 'outdoor_living_product_type', 'water_resistant', 'color_family', 'frame_material', 'mounting_space_required_in', 'color']",2
13430,Zheino SSD SATAII 3Gb/s DOM 16GB 7 PIN MLC Hot for Industrial Storage Equipment with power cable For POS ROS ATM,['unit_type'],2
13713,Replacement for Dell PDA Battery (3.7 V 4 Wh Silver 1100 mAh 1 cell Li-ion),"['cell_material', 'colour', 'no_of_cell']",2
13487,Centon Collegiate LTSCIPAD-CORN Carrying Case (Sleeve) for iPad - Black Item # 189023,"['applicationusage', 'device_supported', 'color']",2
13490,LAND ROVER RANGE ROVER EVOQUE,"['length', 'luggage_capacity_seats_down', 'max_roof_load', 'alloys', 'turning_circle-kerb_to_kerb', 'luggage_capacity_seats_up', 'max_towing_weight-unbraked', 'no_of_seats', 'space_saver', 'width', 'minimum_kerbweight', 'gross_vehicle_weight', 'width_including_mirrors', 'wheelbase', 'max_towing_weight-braked', 'height', 'fuel_tank_capacity_litres', 'max_loading_weight', 'tyre_size_spare']",2
13524,"Crucial 500GB MX200 SATA 6GB/s 2.5"" 7mm (with 9.5mm adapter) SSD","['service_support', 'form_factor', 'mtbf', 'device_type', 'type']",2
13525,‎ECT-T4 012-08/0.5C4M45 IC903,"['oalength', 'shank_size', 'no_of_flutes', 'coating', 'grade', 'shank_type', 'length_group', 'cutting_edge_material']",2
13530,Microsoft Visio 2016 Professional - Box Pack - 1 PC (d87-07120),"['platform_supported', 'license_type', 'product_type']",2
13532,BMW 6 Series 3.0 640d M Sport 2dr (2013),"['technical', 'interior', 'previous_owners', 'fuel', 'exterior']",2
13533,2-3/4 in. x 1-3/4 in. Antique Brass Door Reinforcer,['commercialresidential'],2
13535,"Lorell Utility Table Top - Rectangle Top - 48"" Table Top Length x 24"" Table Top Width x 1""","['base_included', 'http']",2
13536,"Boston Gear HLSK-R Series Spiral Miter Gear, 1:1 Ratio, 20 Degree Pressure Angle, 35 Degree Spiral Angle, Keyway, Steel with Hardened Teeth, Right Hand",['measurement_system'],2
13538,"HP EliteBook 1040 G3 - 14"" - Core i5 6300U - 8 GB RAM - 256 GB SSD","['power', 'edition', 'technology', 'interface_type', 'processor_type', 'packaged_quantity', 'energy_star_qualified', 'graphics', 'family', 'platform', 'included_accessories', 'case_material', 'product_line', 'storage_type', 'qty', 'color_category', 'max_turbo_speed', 'color', 'image_aspect_ratio', 'keyboard', 'chipset', 'drive_type', 'memory_specification_compliance', 'compatibility', 'number_of_cores', 'support_details_full_contract_period', 'backlight']",2
13540,TEAC TASCAM DIGITAL POCKETSTUDIO 8 track digital multitrack recorder DP-008EX DP-008EX,['binding'],2
13541,APC APC Smart-UPS RT 3000VA Tower/Rack-mountable UPS,"['product_line', 'form_factor', 'product_type', 'rack_height', 'green_compliance_certificateauthority']",2
13544,"Garmin Nuvi 2455LMT 4.3"" GPS W/ Lifetime Maps/Traffic - Refurbished","['battery', 'waterproof']",2
13545,Safco Flaunt Series Guest Chair,"['base_color', 'arms_included', 'quantity']",2
13549,Tripp Lite Protect It! Surge Suppressor,"['form_factor', 'warranty', 'input_connectors']",2
13550,"Dell E1916HV 18.5"" LED Backlight HD Clarity Monitor (Black)","['color_support', 'warranty_type', 'backlight_technology', 'aspect_ratio']",2
13551,"Intel Centrino Wireless-N 2230 Wifi & Bt Mini Pci-E Adapter With Single Antenna Set, 2230Bn.Hmwwb","['label', 'studio', 'binding', 'producttypename', 'productgroup']",2
13523,"HON® 1870 Series Bookcase, Six Shelf, 36w x 11 1/2d x 72 5/8h, Harvest (HON® 1876C) - New & Original","['total_recycled_content_percent', 'global_product_type', 'post-consumer_recycled_content_percent', 'edge_detail_profile', 'type', 'pre-consumer_recycled_content_percent', 'shelf_count']",2
13522,"Anker Ergonomic Optical USB Wired Vertical Mouse 1000/1600 DPI, 5 Buttons CE100",['color'],2
13521,Dale Tiffany Hand Blown Art Glass 10-Inch Saffron Vase,['assembly'],2
13519,HP ProLiant BL460c G9 Blade Server - 2 x Intel Xeon E5-2690 v4 Tetradeca-core (14 Core) 2.60 GHz DDR4 SDRAM - Serial ATA,"['environmental_certification', 'network_communication']",2
13494,Xpelair 93225AW 4-Inch Bathroom Ventilation Wall/Ceiling Extractor Fan with Run-on Timer - White,"['productgroup', 'size', 'binding', 'color']",2
13495,Replacement Notebook Battery for HP G62-b37SO 10.8 Volt Li-ion Advanced Pro Series Laptop Battery,['color'],2
13497,Stanley FatMax 140W Power Inverter with Bonus Keychain LED Light,"['new', 'black']",2
13498,"Borla Stainless 5"" Tip Cat-back Exhaust System 05-09 300, Charger, Magnum 5.7L",['quantity'],2
13502,Tadiran Batteries SL 760 PR AA Size 2200mAh Lithium Battery Cell 3.6V,['battery_size'],2
13504,Peugeot RCZ THP GT (2010),"['technical', 'interior', 'previous_owners', 'fuel', 'exterior']",2
13505,Siig SATA 6Gb/s 2i+2 mSATA SSD Hybrid PCIe,"['warranty', 'platform_supported', 'green_compliance_certificateauthority']",2
13489,Hp Socket 370 500mhz Celeron System Board Pav 6636 303560,"['platform', 'weight']",2
13506,Night Owl B-10PH-841-PIR 8 Channel Security Sys W4 Cam,"['connectivity_technology', 'hdmi']",2
13508,Visiontek Radeon HD 7750 Graphic Card - 2 GB GDDR5 - PCI Express X16 (900880),"['product_type', 'platform_supported', 'memory_technology']",2
13510,2014 Nissan Altima 2.5 S(844) 240-2377,"['color', 'transmission']",2
13511,"Durham Mfg.® Deep Shelf Bulk Truck RSC12-1830-2-95 - 36""L x 18""W 1200 Lb. Capacity","['package_quantity', 'color_finish', 'assembly', 'shelf_quantity', 'wheel_type', 'construction']",2
13513,1/4 in. x 5 in. Zinc-Plated Eye Bolt with Nut,"['fastener_thread_type', 'fastenerconnector_material', 'fastener_plating']",2
13514,5-Watt Incandescent Xenon T3 Long Life Clear Flood Light Bulb,"['indooroutdoor', 'color_temperature', 'light_bulb_base_code', 'number_in_package']",2
13517,Mill & Mason Vale Brushed Steel 19-Inch One-Light Mini-Pendant with Clear Glass,"['bulbwatt', 'finish', 'voltage']",2
13518,Draper 230126 Traveller 46 diag. (23x40) - HDTV [16:9] - Contrast Grey XH800E 0.8 Gain,['case_color'],2
13507,"Porsche Panamera S HYBRID TIPTRONIC S - E POWER 8 SPEED VAT Q - COST £96,500 NEW PX / FINANCE WELCOME (2012)","['technical', 'interior', 'previous_owners', 'dimension', 'exterior']",2
13398,"PNY GRIDK2SHORTKIT NVIDIA GRID K2 Kepler 8GB GPU -Active Cooling for Dell T620, VRTX, SHORT",['memory_type'],2
13719,Skoda Fabia 1.2 12v SE 5dr (2015),"['technical', 'interior', 'previous_owners', 'fuel']",2
13722,Hitachi Hitachi - CP-WU8451 - Hitachi CP-WU8451 LCD Projector - 1080p - HDTV - 16:10 - Front - 330 W - 2500 Hour Normal Mode -,"['graphic_mode', 'usb', 'hdmi', 'software_included', 'video_signal_standard', 'contrast_ratio']",2
13946,"Electro-Voice PL35 Dynamic Tom, Snare & Instrument Microphone","['wiredwireless', 'polar_pattern']",2
13947,"Seagate SkyHawk Surveillance 3.5"" 1TB ST1000VX005 7200rpm 64MB Cache Hard Disk Drive","['cpu', 'case']",2
13948,TOSHIBA 1TB 7200 SATA3 HDD,['rpm'],2
13951,2015 RAM 1500 TRADESMAN 5.7L HEMI REGULAR CAB POWER EQUIP,"['model', 'year', 'occupant_sensing_airbag', 'color', 'transmission']",2
13953,"UGREEN SATA Cable III 3 Pack 6Gbps Straight HDD SDD Data Cable with Locking Latch 18 Inch for SATA HDD, SSD, CD Driver, CD Writer",['batteries_included'],2
13955,Cushion Load Deep Shelf Tray Truck LITTLE GIANT DS2436X129P,['hazmat'],2
13957,Schneider Electric JJL26150 J Frame Square D Main Breaker Two Pole 150 Amp,"['mount', 'poles']",2
13959,Hinkley Edgewater Medium LED Outdoor Wall Mount,['resources'],2
13960,Monstrum Tactical 3-9x40 Rifle Scope with Illuminated Range Finder Reticle,"['binding', 'productgroup']",2
13964,BCS459 30x60 RGB L609,"['dimmable', 'ambient_temperature_range', 'minimum_order', 'lifetime_to_70_luminous_flux_hr', 'pieces_per_pack', 'lamp_colour_code', 'glow-wire_test', 'protection_class_iec', 'family', 'standard_packaging', 'mech_impact_protection_code', 'beam_angle_of_light_source_d', 'lamp_family_code', 'length', 'ul_mark', 'packs_per_outerbox', 'ingress_protection_code']",2
13971,"Shelving, Open, Add-On, Steel, 87""","['finish', 'green_certification_or_other_recognition', 'item', 'gauge', 'number_of_shelves', 'green_environmental_attribute', 'color']",2
13972,Frigidaire 21' Top Freezer Refrigerator,"['energy_star_certified', 'installation_type', 'csa_certified', 'ice_maker', 'color', 'power_type', 'reversible_door', 'cabinet_color', 'ada_compliant']",2
13973,"NORTON 66261149828 5"" BLANK P120-C NO-FIL ADALOX PSA 100/DISC RO","['product_category', 'item_width']",2
13977,"Samsung Galaxy S8 SM-G950F 64GB Smartphone (Unlocked, Arctic Silver)","['ip_rating', 'keyboard']",2
13978,45% Off Sigma 17-50mm f/2.8 EX DC HSM Auto Focus Wide Angle Zoom Lens for Maxxum & Sony Alpha Digital SLRs - USA Warranty,"['maximum_aperture', 'base']",2
13942,Asus X99-M WS Workstation Motherboard - Intel X99 Chipset - Socket LGA 2011-v3,['green_compliance_certificateauthority'],2
13979,"In Win S.F.F Slim Micro ATX Computer Case CE685.FH300TB3 (Black), 1 x 5.25in Bay, Front USB3.0 and HD Audio, w/ 300W PSU Haswell Ready, 90mm Front Fan.",['special_features'],2
13941,BMW 5 Series 518d [150] Luxury 5dr Specifications,"['drive_train', 'gears', 'compression_ratio', 'badge_engine_cc', 'special_edition', 'special_order', 'engine_layout', 'cylinders-bore_mm', 'number_of_valves', 'cylinders', 'fuel_delivery', 'warranty_years', 'service_interval_frequency-months', 'transmission', 'cylinder_layout']",2
13938,Nady ENC-I Single Channel VHF Wireless System with HM-20U Headset Microphone,"['finish', 'type']",2
13904,Kodak 50129 DVD Rewritable Media - DVD+RW - 4x - 4.70 GB - 25 Pack Spindle,"['form_factor', 'packaged_quantity', 'packing']",2
13905,"3M™ 471 Vinyl Tape, 3' Core, 3' x 36 Yd., Red, Case Of 12 Item # 114626","['thickness', 'manufacturer', 'tape_type', 'color', 'quantity']",2
13906,"LG 8,000 BTU 115- Volt Window Air Conditioner","['finish', 'filter_type']",2
13908,"Paper Mate® SharpWriter® Mechanical Pencils, 0.7 mm, #2 Polymer Lead, Yellow Barrel, Pack Of 6 Item # 567456","['point_size', 'refillable', 'quantity']",2
13909,73-87 GMC C10 2WD Rear Helper Bag Kit,"['availability', 'shipping', 'quantity']",2
13910,"ASUS ZENBOOK Pro UX501VW DS71T - 15.6"" - Core i7 6700HQ - 16 GB RAM - 512 GB SSD","['optical_drive', 'product_type']",2
13911,"DeWalt DACG1B121A 3/8"" x 1 1/2""x 1/8 Straight Cartridge Roll 120g","['package_quantity', 'grit', 'specifications']",2
13913,Speakers TRACER 2.1 Hi-Cube TRG-495,['remote_control'],2
13914,Tripp Lite P502-006-SM Coaxial Video Cable,"['connector_on_second_end', 'connector_on_first_end', 'product_type', 'device_supported', 'cable_type', 'connector_plating', 'features', 'green_compliance_certificateauthority', 'color']",2
13918,Mercedes-Benz A Class A180d Sport Premium 5dr (2016),"['technical', 'interior', 'previous_owners', 'fuel', 'exterior']",2
13919,Bluetooth Headset Business Wireless Handsfree Earbud,"['type', 'connectivity']",2
13920,"2015 Toyota Yaris - $10,458","['views', 'exterior', 'address', 'doors', 'drive_type', 'status', 'transmission']",2
13926,2015 Toyota Hilux SR5 GUN126R SR5 Utility Extra Cab 4dr Man 6sp 4x4 2.8DT [Jul],"['model', 'rim_size_front', 'fuel_type', 'fuel_consumption', 'tyre_front_size', 'fuel_extra_urban', '0-100_kmh', 'cylinders', 'control-traction', 'fuel_delivery', 'ebd_electronic_brake_force_distribution', 'length', 'fuel_combined', 'rim_size_rear', 'disc_brakes_front_ventilated', 'airbag-driver', 'fuel_capacity', 'airbags-side_for_1st_row_occupants_front', 'adjustable_steering_col-tilt_reach', 'fuel_urban', '12v_sockets-auxiliary', 'cup_holders-1st_row', 'engine', 'width', 'tyre_rear_size', 'trip_computer', 'wheel_base', 'power_door_mirrors', 'transmission']",2
13927,Montagna Saddle 6 in. x 24 in. Glazed Porcelain Floor and Wall Tile (14.53 sq. ft. / case),"['product_thickness_mm', 'suggested_grout_line_size', 'approximate_tile_size']",2
13934,"HP 15-BE001TU 15.6-inch Laptop (Pentium N3710/4GB/500GB/Windows 10 Home/Integrated Graphics), Jack Black","['wireless_type', 'number_of_usb_30_ports', 'operating_system', 'number_of_usb_20_ports', 'processor_type', 'optical_drive_type']",2
13939,Marc EckoE14539G4 Brown/Black Chronograph Watch,"['dial_shape', 'strap_color', 'dial_color', 'strap_material']",2
13985,Excelvan EHD-200 Portable Pocket Mini DLP LED Projector Multimedia Player 854x480 Home Pico Wireless Display HDMI/USB,"['contrast_ratio', 'display_technology', 'unit_type']",2
13986,"Sandvik Coromant A880-D0812C5-03 Corodrill 880 Indexable Insert Drill, A880.Cx-03 Tool Style Code, C5-03 Shank, C5 Shank Diameter",['availability'],2
13987,Apple iPhone 4S 8GB,"['clock', 'gprs', 'calendar', 'sensors', 'sim', 'gps', 'edge', 'usb', 'alarm', 'video', 'bluetooth']",2
14020,"ASUS VX248H Black 24"" 1ms (GTG) HDMI Widescreen LED Backlight LCD Monitor 250 cd/m2 80,000,000:1","['widescreen', 'hdmi', 'brightness', 'contrast_ratio', 'cabinet_color']",2
14023,Ray Ban 4191/S 601/71 Women's Black Sunglasses NWOT,"['frame_material', 'frame_color', 'shape']",2
14026,Details about Citizen Eco Drive Brown Leather Mens Watch BM8475-26E,"['band_material', 'display', 'movement', 'dial_color', 'age', 'warranty']",2
14030,"Planar PCT2235 Black 22"" Frameless Projected Capacitive Touchscreen Monitor 10-pt Multi-Touch, Built-in Speakers, VESA Compatible, DisplayPort HDMI VGA","['contrast_ratio', 'cabinet_color']",2
14035,Sigma 70-200mm f/2.8 APO EX DG HSM OS FLD Large Aperture Telephoto Zoom Lens for Nikon Digital DSLR Camera,"['focus_type', 'minimum_aperture', 'lens_type', 'photo_filter_thread_size', 'compatible_mountings', 'zoom_type', 'model_year', 'lens_design', 'maximum_aperture', 'maximum_format_size', 'optical_zoom', 'color']",2
14037,"Black Box Network Services Box CAT5e Value Line Patch Cable, Stranded, Violet, 7-ft. (2.1-m) - Category 5e for Network Device - 7 ft - 1 x RJ-45 Ma","['connector_on_second_end', 'connector_on_first_end', 'product_type', 'color', 'features', 'device_supported', 'cable_type']",2
14039,Bem Range Speaker System - Portable - Battery Rechargeable - Wireless Speaker(s) - Ebony,"['network_communication', 'interfacesports']",2
14040,Monarch Dark Brown Leather-look Dining Chair (Set of 2),['color'],2
14041,ViewSonic XG2700-4K 27-inch 4K UHD IPS Gaming Monitor with AMD FreeSync (2160p 60Hz 10 bit colour HDMI DisplayPort) - Black,"['processor_count', 'number_of_usb_30_ports', 'computer_memory_type', 'color']",2
14042,Lg V10 Otterbox Defender Series Cell Smart Phone Holster Case With Clip - Black,"['compatible_brand', 'platform', 'type', 'color']",2
14044,Voltcraft MSO-2062USB 2 + 16 Channel USB Oscilloscope 70 Mhz,['interface'],2
14045,Axiom Memory 250GB - USB 3.0 EXTERNAL PORTABLE SSD D (USB3SSD6E250-AX),"['taa_compliant', 'form_factor', 'interface', 'specifications', 'product_color']",2
14047,"Dishwasher Comb, Lower Right Part #: WD28X10161",['category'],2
14048,Lexmark No. 3 Black Ink Cartridge,"['consumable_type', 'printing_technology', 'print_technology', 'product_type', 'print_color', 'color']",2
14049,"Craftsman 1-1/4 in. Easy-To-Read Impact Socket, 6 pt. Deep 3/4 in. Drive",['socket_depth'],2
14019,VisionTek Radeon HD 4350 512MB DMS59 Multi-Monitor Graphics Card,"['bus_type', 'memory_interface', 'device_type']",2
14018,M12-1.2 x 25 mm External Hex Hex-Head Cap Screw,"['primary_use', 'fastener_thread_type', 'self_tapping', 'finish', 'fastenerconnector_material', 'indooroutdoor', 'measurement_standard', 'fastener_type', 'coated', 'head_style', 'drive_style', 'finish_family', 'self_drilling', 'package_quantity', 'fastener_plating']",2
14017,Canon EF 180mm f/3.5L USM Macro Lens Review,['y'],2
14016,Insten Flip Leather Cover Stand with card slot & photo display For Apple iPhone 7 - Hot Pink,"['recommended_use', 'color']",2
13988,40-piece 1/4 And 3/8 Socket Set,"['product_group', 'package_quantity', 'size', 'product_type_name']",2
13989,"Kingston DataTraveler Vault Privacy USB 3.0 Flash Drive, 32GB Item # 216801","['software_included', 'bluetooth_enabled', 'form_factor']",2
13992,"2013 Ford F-150 - $27,400","['doors', 'interior', 'exterior', 'transmission']",2
13994,Xerox Solid Cyan Ink for Phaser 8860 Series,"['color', 'printing_technology']",2
13995,Used Nikon F3 + 35-70mm f3.3-4.5,['colour'],2
13996,Mercedes SLK SLK55 AMG (2010),"['interior', 'previous_owners', 'fuel', 'exterior']",2
13997,STUNNING AUDI R8 GT SPYDER 5.2 V10 QUATTRO R-TRONIC 560 BHP 2013 - NOW SOLD ! (2013),"['interior', 'previous_owners', 'exterior']",2
