,titles,keys,cluster_num
7785,Norco Charger 7.3 2017 Mountain Bike,"['number_of_gears', 'age']",-1
7286,Hamilton Large Leather Satchel,"['votes', 'age']",-1
7322,emerson place nisha,"['length_of_ownership', 'age', 'frequency_of_use']",-1
6085,HP Officejet 4630 review:,['memory_card_reader'],-1
6619,Jet Set Travel Large Star Leather Phone Case,"['votes', 'age']",-1
10470,Air Staplers,['gauge'],-1
3694,Oupiin 3011-20C00SY1A 20 Way Straight Latched Plug,"['rohs', 'moq']",-1
5537,Epson L-500V Digital Camera Battery,['battery_chemistry'],-1
3103,TruPower PP3 / PP6 PVC Battery Clips,['number_of_cells'],-1
2105,Maytag Centennial MVWC215EW washing machine,['energy_star'],-1
495,Frigidaire FFHS2322MS,"['amps', 'ice_maker', 'energy_star', 'counter_depth', 'light']",-1
2980,Smeg FAB28UBEL1,"['amps', 'glass_door', 'ada_compliant', 'energy_star']",-1
3065,KLRK OX-3 1-IN AL X CONDUIT BODY,['energy_star'],-1
3111,TAP 2 NPT PIPE HANSON,"['cutting_direction', 'thread_standard', 'no_of_flutes']",-1
7623,"2018 Burling Street, Unit 101","['heating', 'full_baths', 'bedrooms', 'water', 'listing_type', 'property_type']",-1
6171,"CATERPILLAR 773B for sale $350,000",['listing_type'],-1
5849,Sonnet Echo Express with UAD 2 card,"['listing_type', 'views']",-1
6950,DRIVEN- HotRod & Classic Engine Oil,"['listing_type', 'views']",-1
10045,C&C guinea pig cage liners,['listing_type'],-1
11223,iSK HD-9999,"['views', 'listing_type']",-1
11043,Rustic Veracruz Coffee Table,['listing_type'],-1
9193,Mirage 6 x 12 Enclosed Cargo - Barn,"['listing_type', 'views']",-1
9196,2009 CATERPILLAR 775F for sale POA,"['listing_type', 'drive']",-1
9447,Burley Bike Pet Trailer Tail Wagon,['listing_type'],-1
345,HP BT04 Long Life Battery,"['battery_size', 'battery_chemistry']",-1
4343,2008 WESTERN STAR 6900XD 6X6 for sale,['listing_type'],-1
2454,Symbol BTRY-WT40IAB0H,['battery_chemistry'],-1
10401,9070T750D5 CTRL TX 750VA 600:120Vac,['pkg_qty'],-1
11296,Disney Nightmare Before Christmas Men's Peruvian Ski Hat,['fabric_care'],-1
8851,Outdoor Life Men's Canvas Jacket,['fabric_care'],-1
1998,Concierge Collection Diamond Quilted Magic Loft® Mattress Pad,['fabric_care'],-1
2385,Ruby Rox Girl's Studded High-Low Dress - Tribal,['fabric_care'],-1
417,Concierge Collection Platinum 1500 Thread Count Easy-Care 2-pack Pillows,['fabric_care'],-1
600,Mi Zone Kids Ahoy Matey Complete Bed and Sheet Set,['fabric_care'],-1
5454,Covington Women's Embellished Party Dress - Floral & Abstract Print,['fabric_care'],-1
6052,Custom White Diamond Stacking Skinny Rings in 14K Yellow Gold - Create Your Own Set,"['gem_type', 'metal_stamp', 'resizable']",-1
974,Jane Stone Fashion Drusy Stone Bead Statement Necklace Bib Choker Sparkly Jewelry,"['metal', 'gem_type', 'metal_stamp', 'clasp']",-1
5160,Golastartery Punk Alloy White Anchor Multilayer Strap Rope Cuff Bracelets(GSY.15),"['resizable', 'gem_type', 'metal']",-1
3676,Harry Potter Two Tone Golden Snitch Pendant Necklace,"['metal', 'gem_type', 'chain', 'clasp']",-1
1881,"Hot pink rose earrings, Pale Pink, bridesmaid earrings, Blush Pink, polymer clay, soft pink, gift for her, romantic earrings, white rose",['resizable'],-1
1866,Hammered Twist Ring - Sterling Silver - Rustic jewelry - Blackened Ring - Modern Ring - Simple Wedding Ring - Bridesmaid Gift,"['resizable', 'metal']",-1
1500,Personalised 925 Sterling Silver Mini Initials Bar Bracelet,['resizable'],-1
3850,"Aztec Calendar Necklace, Mayan, SunStone From Mexico Image Pendant Key Chain Handmade","['resizable', 'clasp']",-1
10342,Summit CLFD24WC,"['us_electrical_safety', 'thermostat_type', 'defrost_type', 'shelf_type', 'fan_type', 'energy_star', 'light']",-1
7253,"Intex Alpha Pro (Black, Champagne)","['sim_type', 'ram', 'resolution_type', 'expandable_storage', 'processor_core']",-1
10303,Electronic Enclosures Wholesaler from India,"['specification', 'pkg_qty']",-1
5458,"2016 LDV G10 Cargo Van for sale $25,690","['listing_type', 'transmission_type', 'drive']",-1
3523,"2017 YUCHAI YCD55 for sale $92,000",['listing_type'],-1
5343,Knitter Switch DRS 4010 Horizontal BCD Coded with Shaft Actuator,['mounting'],-1
3093,JOHN VARVATOS ★ U.S.A.,"['measurements', 'jacket']",-1
2176,Summit Dishwasher,"['us_electrical_safety', 'door']",-1
6625,35A Bridge Rectifiers,['rohs'],-1
10566,CamdenBoss Heavy Duty Footswitches with Guards,['rohs'],-1
10062,Recom 1W Single Output DC to DC Converters - RA/RB Series,['rohs'],-1
10816,Crouzet Control,"['rohs', 'factory_pack_quantity']",-1
8875,"AC FAN F8 :: Arctic housing fan F8, 80mm",['rohs'],-1
1886,Murata High-Efficiency Switching Regulators with LM78XX Pinout,['rohs'],-1
1695,Toolcraft Steel Lock Washers Form A DIN 9021 Packs of 100,['rohs'],-1
2416,Kasp 130 Series Laminated Steel Padlocks,['rohs'],-1
896,Draper Single and Twin Outlet Portable Site Transformers 230V to 110V 16A,['rohs'],-1
4765,Weller LT Series Soldering Tips - Sloped,['rohs'],-1
5477,Johanson Technology 2450AT07A0100T,['rohs'],-1
5415,"Werma Signaltechnik Intermittent (Pulse) Tone Electronic Buzzer, 80dB",['rohs'],-1
5120,ITW IP67 10A Flexibutton Panel Sealed Microswitches,['rohs'],-1
3190,Werma Signaltechnik LED Permanent Beacon for Tube Mounting,['rohs'],-1
4283,"Lascar EL-GFX-TC; K, J and T-type Thermocouple Data Logger with Graphic Screen",['rohs'],-1
9306,Tank top,"['measurements', 'jacket']",-1
9305,AMERICAN OUTFITTERS,"['cardigan', 'measurements', 'jacket']",-1
9123,HAUS GOLDEN GOOSE,"['t-shirt', 'cardigan', 'jacket']",-1
10163,Hi-tech Accessory,"['shirt', 'jacket', 'sweater']",-1
1966,F830C Dell 2.5 PE-Series Hot Plug SAS/SATA Tray,['enclosure'],-1
1605,Lot of 10 Dell JF495 56k V.92 Pci Modems,['enclosure'],-1
7864,Mini Peanut Roasting Machine,"['minimum_order_quantity', 'delivery_time', 'guarantee']",-1
8382,MEN'S ULTIMATE TRAVEL JACKET,"['guarantee', 'care_instructions']",-1
5786,Peugeot Paris Pepper Mill U Select - Natural - 30cm,['guarantee'],-1
6913,MEN’S NORRIS POINT CREW,"['guarantee', 'care_instructions']",-1
6857,BETTER THAN NAKED™ HAT,"['guarantee', 'care_instructions']",-1
10636,Nordic Ware Stained Glass Bundt Pan,['guarantee'],-1
3671,Lascar EL-GFX-DTP Dual Channel Temperature Probe Data Logger with Graphic Screen,['rohs'],-1
11036,"Farad Nissan Juke 2010 - 2017 (Non Roof Rails, Hatchback) Aero Aluminium Roof Bars",['guarantee'],-1
233,Iron & Ironing Board,['guarantee'],-1
958,Triton Pirlo Bar Mixer Shower,['guarantee'],-1
4886,Stuart Turner Wasteflo Shower Waste Pump with Sheet Vinyl Floor,['guarantee'],-1
5511,Salamander RHP 50 - 1.5 Bar Twin Shower Pump,['guarantee'],-1
5057,MEN’S SHORT-SLEEVE REAXION AMP CREW,"['guarantee', 'care_instructions']",-1
7798,JACQUELINE de YONG,"['casual_pants', 'jacket']",-1
7716,Overalls,"['casual_pants', 'measurements', 'sweater', 'jacket']",-1
7129,Parka,['jacket'],-1
1850,Le Creuset Rectangular Roaster (758260),['guarantee'],-1
9150,Trends in Business and Economic Ethics,"['number_of_pages', 'publication_date', 'target_audience']",-1
9284,You Look So Good,"['edition', 'binding']",-1
9104,My Toddler Bible,"['pages', 'binding', 'price']",-1
1202,3/4 in. x 3/4 in. x 1/2 in. Copper Pressure Cup x Cup x Cup Reducing Tee,"['compatible_pipe_material', 'type', 'connectivity']",-1
1175,Generic Brand HP RG56493 Remanufactured Fuser Assembly - Premium Compatible,['type'],-1
1234,"""Seasons of Missed Opportunities 1, 2008 by David Bray""","['general_style', 'price', 'type']",-1
1101,Gionee P5W,"['design', 'operating_system', 'pixel_density', 'expandable', 'rear_camera', 'internet', 'front_camera', 'dlna', 'sim', 'gps', 'video_player', 'hdmi', 'nfc', 'usb', 'type', 'flash', 'bluetooth', 'radio']",-1
1153,Rosewill RNX-56USB (RNX56USB) 56 Kbps Modem,"['type', 'platform', 'enclosure']",-1
1136,Cottage Farms 2-Piece Climbing Zephrine Droughin Roses,['type'],-1
1380,50mm Ultra Slim Paper-coned Speakers,"['rohs', 'type']",-1
1426,Keen Class 5 Water Sandals - Women's,['type'],-1
1408,Portable Coffee Grinder Essential Home Needs Electric Coffee Grinder Bean Grinding Miller Home Tool,"['type', 'housing_material', 'color', 'power_source']",-1
1279,"Rosewill RCW-FPS-401 12"" PWM Splitter","['color', 'type']",-1
1311,Details about TEXAS INSTRUMENTS TI-108 BASIC SOLAR POWERED CALCULATOR WITH SLIDE CASE - NICE,"['type', 'power_source']",-1
833,Brass Expandable Door Hinge Pair,"['hinge_type', 'hardware_finish_family', 'mounting_type', 'builders_hardware_product_type', 'commercialresidential', 'type', 'fasteners_included', 'package_quantity']",-1
845,Intelligent Design Olivia Multicolor Four-Piece Twin/Twin XL Comforter Set,"['pieces_in_set', 'type', 'usage']",-1
804,HP Compaq Presario CQ35-110TU Price in the Philippines,"['type', 'design']",-1
743,"Steampunk ""Siddhartha Pod"" Lantern","['number_of_bulbs', 'type', 'general_style', 'suspension', 'essential_properties', 'price', 'lamp_type']",-1
736,Sunnyside: Transitional Mission Two-Light Shower,"['number_of_bulbs', 'type', 'general_style', 'price', 'lamp_type']",-1
728,CCD Dome Camera in Delhi,"['camera_technology', 'type', 'color']",-1
191,Novation Impulse 61 Key USB MIDI Controller Keyboard,"['number_of_keys', 'type']",-1
761,Summit CT663BBIDPLADA,"['canadian_electrical_safety', 'us_electrical_safety', 'thermostat_type', 'ice_maker', 'defrost_type', 'fan_type', 'amps', 'type_of_shelves', 'crisper_finish', 'high_side_psi', 'light', 'energy_star', 'number_of_shelves', 'adjustable_height', 'hinge_side', 'type', 'ada_compliant', 'low_side_psi']",-1
316,Cottage Farms 6-piece Cascade Groundcover Golden Roses,['type'],-1
286,"16 Wildcat Mountain Road Claryville, NY 12772","['type', 'year_built']",-1
447,ISCAR Turning Insert CNMX 090608-HTW Grade IC8250,"['grade', 'type']",-1
380,"Details about iRULU Tablet PC 7"" Android 4.4 8GB BabyPad Quad Core Dual Cam Kids w/ Earphone","['hardware_connectivity', 'type', 'color', 'internet_connectivity', 'carrier']",-1
360,"Reese's 50 Snack Pieces, Peanut Butter, Milk Chocolate, 27.8 oz",['type'],-1
435,Lubriplate Lubricants Co L1001-057,"['type', 'container_size', 'color']",-1
425,TCL L65P1US,"['aspect_ratio', 'usb_ports', 'colour', 'hdmi_ports', 'type', 'bluetooth']",-1
424,NASV - 100 Straight Hair Comb Brush,['type'],-1
654,Learn more about the Kingston Technology Corp. KVR21R15D4K4/64,"['cas_latency', 'type']",-1
630,Yamaha NSP 40 Home Audio Speaker,"['type', 'color']",-1
684,Jurassic World Cliff Hanger 2015 Matchbox 1:64 Scale Basic Die-Cast Vehicle (Multicolor),"['type', 'rechargeable']",-1
622,"2017 Nissan Titan XD S – $41,445","['cruise_control', 'interior_color', 'mileage', 'drive', '2-stage_unlocking', 'type']",-1
130,NAVIGATION ~ 2.3L ECOBOOST ~ 6-SPEED AUTO ~ 310 HP ~ PERFORMANCE ~ TECHNOLOGY,"['model', 'year', 'doors', 'interior_color', 'type', 'number_of_cylinders', 'transmission', 'fuel', 'color']",-1
156,Original Xiaomi Phone Ring Bracket Stand Holder,['type'],-1
29,Dale Tiffany Hand Blown Art Glass 13-Inch Cannon Rock Bowl,"['assembly', 'type']",-1
3,"Political Life in Medieval England, 1300-1450",['type'],-1
4,NZXT FX-140LB 140mm Enthusiast 3 Speed Fluid Dynamic Bearing 2000RMP Fan,"['type', 'compatibility', 'color']",-1
49,Compatible Lexmark 56P1902 Printhead - Premium Compatible,['type'],-1
270,Mizone Keisha Gray Three-Piece Twin Comforter Set,"['pieces_in_set', 'type', 'size', 'usage']",-1
315,Browning - AX51 Gripnotch Belt,['type'],-1
508,Adidas Personal Care Fragrance Women's Omni 3 Piece Set 7.5 Oz.,['type'],-1
782,"7131 Lincoln St Anderson, IN 46013","['type', 'smaller_lot']",-1
1019,"Bigelow® Assorted Tea Packs, Six Flavors, 28/Box, 168/Carton (Bigelow® 16578) - New & Original","['type', 'packing_type', 'beverage_type']",-1
4564,St. Croix Trading Earth First Yellow Racetrack Round: 3 Ft Rug,['type'],-1
4479,Skive 1-Light Black Outdoor Directional Spot Light,"['glasslens_type', 'certifications_and_listings', 'mounting_type', 'fixture_colorfinish', 'power_type', 'type', 'fixture_material', 'light_bulb_base_code', 'recommended_light_bulb_shape_code', 'number_of_bulbs_required', 'included']",-1
4523,SlimLine 32 in. x 32 in. Single Threshold Shower Base in Biscuit,"['drain_location', 'certifications_and_listings', 'color_family', 'type', 'colorfinish']",-1
5519,"""Set Him Free"" T-Shirt",['type'],-1
5523,Office chair / contemporary / polypropylene / steel ACTON® PEDESTAL MOUNT,['type'],-1
5394,Wholesale Scarves & Wraps Print Large Square scarves Infinity Scarves New Design Bandanas all-match autumn Lady Fashion Scarf Free Shipping,"['type', 'pattern', 'fabric', 'quantity']",-1
5444,Behringer X Air XR18 Tablet-controlled Digital Mixer,['type'],-1
5431,Original Eleaf Pico Squeeze 50W Box Mod,"['battery_form_factor', 'type']",-1
5664,Movado Men's Juro Watch,"['product_features', 'movement', 'dial_color', 'type']",-1
5683,Pendant,"['number_of_bulbs', 'type', 'general_style', 'price', 'lamp_type']",-1
5702,HTC Desire 816,"['calendar', 'timer', 'wifi', 'nfc', 'speakerphone', 'infrared', 'removable_battery', 'gps', 'type', 'colors', 'alarm', 'email', '3d', 'flash', 'bluetooth']",-1
5560,Opel Astra Sports Tourer 1.4 (A),"['seating_capacity', 'ground_clearance', 'top_speed', 'type', 'boot_capacity']",-1
5566,Yin Coffee Table,"['type', 'general_style', 'construction', 'price', 'shape']",-1
5623,"1959 Chevrolet Other fdr sdn for sale in Wittmann, Arizona, United States","['drive_side', 'model', 'year', 'drive_type', 'type', 'number_of_cylinders', 'transmission', 'fuel', 'color']",-1
5133,Browning - BX63 Gripnotch Belt,['type'],-1
5168,FM4350-RT4884,"['chemical_resistant', 'wheel_type', 'low_temp_range_f', 'cushioning_resilience', 'relative_cost', 'relative_capacity', 'floor_protection', 'impact_resistance', 'abrasion_resistance', 'rolling_ease', 'high_temp_range_f', 'type', 'quiet_operations', 'moisture_resistance']",-1
5056,Abercrombie & FitchPlaid Strapless Dress,"['availability', 'type', 'size', 'season']",-1
4576,"Boon Twig Drying Rack Accessory, White [B358]","['color', 'type']",-1
769,Bare Minerals I.d. Escentuals Eye Shadow In Incense Eyeshadow,"['platform', 'size', 'type']",-1
4571,Eaton DH200NK C-H NEUTRAL BLOCK,"['mfrvendor', 'application', 'eu_rohs_indicator', 'select_code', 'commodity_code', 'type', 'standard']",-1
4354,203 MPH 145 CFM 6.8 Amp Electric Blower,"['engine_type', 'certifications_and_listings', 'start_type', 'type', 'included', 'commercial', 'refurbished']",-1
986,Silk Road Weaves™ Custom Hand Knotted Tibetan Rugs,"['type', 'price', 'age', 'general_style']",-1
1050,Micromax 50Z9999UHD,"['aspect_ratio', 'usb_ports', 'colour', 'hdmi_ports', 'type', 'bluetooth']",-1
932,STANDBY GENERATOR 10 KW MEP-803A 120/240 60HZ EXCELLENT CONDITION,['type'],-1
913,Edsal Silvervein 30 in. Wall Cabinet,"['assembly', 'type', 'number_of_shelves', 'color']",-1
967,"Taylor & Wright - Size: W 34, L 31 - Black - Trousers","['garment_care', 'type', 'colour', 'fabric', 'brand_type']",-1
947,Details about Neon Green Water Resistant Shockproof Silicon Case Cover for Apple® iPhone® 5 5S,"['compatible_brand', 'type']",-1
955,BH M-7 SERIES MEDPACK HYDRASTORM BLK,['type'],-1
4769,"Fresh Products Curve Air Freshener, Cucumber Melon, Green, 10/BX, 6 BX/CT (Fresh Products FRS RC30 CME) - New & Original","['total_recycled_content_percent', 'application', 'type', 'physical_form', 'packing_type', 'colors', 'pre-consumer_recycled_content_percent']",-1
4768,"Blue Water Paint, Copper Shield Uno 35, Full Season, Ablative Anti-fouling","['size', 'type', 'color']",-1
4732,Aqva Amara by Bvlgari 100ml EDT 4 Piece Gift Set,['type'],-1
4722,S-HS-8SPB,"['wheel_diameter', 'wheel_colorfinish', 'wheel_type', 'caster_colorfinish', 'low_temp_range_f', 'mounting_bolt', 'relative_cost', 'relative_capacity', 'cushioning_resilience', 'mounting_plate', 'wheel_face', 'floor_protection', 'bearing_type', 'impact_resistance', 'abrasion_resistance', 'caster_rig_type', 'rolling_ease', 'high_temp_range_f', 'type', 'chemical_resistant', 'quiet_operations', 'moisture_resistance']",-1
4979,Magellan GPS 300 Handheld GPS Receiver,['type'],-1
4856,Wago Female MCS-MIDI 5mm with Snap-in Feet & Perpendicular Marking,"['rohs', 'type', 'pitch']",-1
4418,Square D 9001SK2L1G21H13,"['bezel_material', 'mounting_type', 'light_module_type', 'current_rating', 'enclosure_rating', 'type', 'terminal_type']",-1
4422,JSG Oceana Black Vineta Vanity & Mirror,"['type', 'price']",-1
4429,Gucci Brown Velvet Yellow Blue Stripe Horesbit Leather Shoulder Bag,['type'],-1
4322,iCanvas Skull by Andreas Lie: 26 x 40-Inch Canvas Print,"['type', 'category', 'usage']",-1
4594,Revival(R) entertainment sink faucet with traditional lever handles,"['installation', 'type', 'handles', 'price']",-1
484,"Contoured EVA Sport Foam Saddle Pad, 33"" x 38""","['thickness', 'type']",-1
479,Troy Relativity Salvage Zinc Three-Light Medium Pendant with Chalkboard Interior,['type'],-1
1431,Precision Brushroll Clean Bagless Upright Model Electrolux El 8802 Type A,"['platform', 'type']",-1
9843,Waterproof 7 LED 8400 Lumen LED Bike Light with for Mountain Bike,['type'],-1
9694,Hampstead Basin Set - Victorian Spout,"['type', 'general_style', 'handles', 'price']",-1
9740,"Details about 2017 MONDRAKER DUNE ALU 27.5"" 160MM ENDURO MTB - EX-DISPLAY - MEDIUM","['type', 'brake_type', 'frame_material', 'suspension', 'number_of_gears', 'frame_size']",-1
9741,Stripedot,"['type', 'use', 'price', 'essential_properties', 'general_style']",-1
9746,Swipe Sense,"['flash', 'wifi', 'nfc', 'expandable', 'rear_camera', 'internet', 'dlna', 'hdmi', 'sim', 'design', 'gps', 'video_player', 'keypad', 'radio', 'type', 'media_player', 'bluetooth', 'usb']",-1
9736,Toyota bB 1.3 S (A),"['seating_capacity', 'engine_layout', 'top_speed', 'type', 'boot_capacity']",-1
