,Prod_ID,titles,keys,values,cluster_num
17092,ID_961,BCS439 60x30 BL L305,"['dimmable', 'low_temp_range_f', 'min_order', 'lifetime_to_70_luminous_flux_hr', 'pack_of', 'product_family', 'lamp_colour_code', 'glow-wire_test', 'protection_class_iec', 'family', 'packaging', 'mech_impact_protection_code', 'beam_angle_of_light_source_d', 'lamp_family_code', 'length', 'ul_mark', 'packs_per_outerbox', 'ingress_protection_code']","['Yes', '-20 to +50°C', '1', '100000', '1', 'BCS439', 'BL', '850/5', 'I', 'Outdoor lighting', '1 x (Packaging unit)', 'IK10', '60x30', 'LED-HB', 'L305', 'UL', '4', 'IP66']",0
17093,ID_968,Kensington KeyFolio Thin K39796US Keyboard/Cover Case (Folio) for iPad mini - Black,"['applicationusage', 'color', 'quantity', 'package_type', 'rolling']","['iPad mini', 'black', '1', 'Retail', 'no']",0
17094,ID_154,11 oz. Black Vinyl Spray Paint (6-Pack),"['package_quantity', 'paintstain_clean_up', 'sheen', 'coated', 'paintstain_key_features', 'dry_to_touch_min', 'container_size', 'color']","['6', 'Mineral Spirits', 'Semi-Gloss', 'Paint', 'No additional features', '10', '11 OZ-Ounce', 'Black']",0
17095,ID_912,Samsung Original Battery for Galaxy S4 Mini i9192 i9190,"['battery', 'california_residents']","['1 Lithium ion batteries required. (included)', 'Click here for Proposition 65 warning']",0
17078,ID_10444,"Serta® Wellness by Design AIR™ Commercial Series 200 Task Puresoft® Faux Leather Task Chair, Black Item # 670696","['lumbar_support', 'chair_back_style', 'frame_color', 'assembly', 'frame', 'arms', 'waterfall_seat_cushion', 'level', 'adjustable_height', 'tilt_steering_wheel', 'adjustable_height', 'tilt_steering_wheel', 'tilt_lock', 'eco-labelstandard', 'chair_back_style', 'adjustable_height', 'synchro_tilt', 'leg_caps', 'tilt_steering_wheel', 'recommended_daily_usage', 'multiple_adjustments', 'color', 'adjustable_height', 'adjustable_height']","['yes', 'mid-back', 'black', 'Yes', 'plywood', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'GREENGUARD Gold', 'faux leather', 'no', 'no', 'no', 'yes', 'Performance (6-8 hours)', 'yes', 'black', 'no', 'yes']",0
17077,ID_10441,Casio G-SHOCK Bluetooth 4.0 GB-6900B-1BJF Men [Japan Import],"['brand_seller_or_collection_name', 'band_material', 'item_shape', 'movement', 'band_color', 'model_year', 'screen_type']","['Casio', 'Resin', 'Round', 'Quartz', 'Black', '2013', 'Digital']",0
17076,ID_10447,Sony HDR-AS15 HD Action Camcorder with WiFi,['digital_zoom'],['1x'],0
17075,ID_932,"Quantum TR100-CTDB-S1BA 1 TB 2.5"" RDX Technology Hard Drive Cartridge - USB 3.0 - Tabletop - Black - 256-bit Encryption Standard","['host_interface', 'form_factor', 'drive_size', 'platform', 'color']","['USB 3.0', 'Tabletop', '2.5""', 'PC', 'Black']",0
17057,ID_174,Microsoft Visio 2016 Professional - Box Pack - 1 PC (d87-07120),"['platform', 'license_type', 'product']","['PC', 'Box Pack', 'Software']",0
17058,ID_171,"Gartner Studios® Clipboard With Notepad And Pen, 6' x 9', 1 Subject, 160 Pages (80 Sheets), 'Things To Do' OfficeMax # 25054501","['double-sided_printing', 'number_of_holes_punched', 'sheets_per_unit', 'acid_free', 'paper_ruling', 'perforated', 'quantity']","['no', '0', '80', 'yes', 'narrow', 'yes', '1']",0
17059,ID_170,HP Ink Gloss 60in x 100ft Roll Photo paper (Q8919A) - New & Original,"['end_type', 'type', 'product', 'machine_compatibility']","['Glossy', 'Photo Paper', 'Paper-Photo Print Roll', 'Inkjet Printers']",0
17060,ID_225,Tadiran Batteries SL 760 PR AA Size 2200mAh Lithium Battery Cell 3.6V,['battery'],['AA'],0
17061,ID_271,Case Logic DLC-117 17.3-Inch Laptop and Tablet Case,['color'],['Black'],0
17062,ID_275,Grove 3-Light Oil-Rubbed Bronze Mini Chandelier,"['color', 'wattage', 'certifications_and_listings', 'bulb_base', 'color', 'connection_type', 'tier', 'included', 'color', 'wattage', 'color', 'bulb_base', 'bulb_base', 'number_of_bulbs']","['Crystal', '180', '1-UL Listed', 'No Bulbs Included', 'Oil Rubbed Bronze', 'Hardwired', '1', 'Hardware Included', 'Clear', '60', 'Bronze', 'Candelabra', 'B10 Candelabra', '3']",0
17063,ID_10497,Total Micro 200W Projector Lamp,"['http', 'product', 'product']","['//www.total-micro.com', 'Projector Lamp', 'Projector Lamp']",0
17064,ID_10594,19 in. H x 12 in. W x 18 in. D 2-Tier Pull-Out Wire Basket Base Cabinet in Chrome,['color'],['Silver metallic'],0
17096,ID_10772,ISCAR Chamdrill ICP 0323 ICP 082 IC908 Drilling Insert 2 Pack,"['ships_to', 'free_shipping']","['AU,', ',']",0
17065,ID_168,Skoda Fabia 1.2 12v SE 5dr (2015),"['technical', 'interior', 'previous_owners', 'fuel']","['Emissions132 (g/km)', 'Seats5', '1', 'TypePetrol, Economy49.6 mpg']",0
17067,ID_10492,"Honey-Can-Do Adjustable-Height Rolling Garment Rack, 70 1/2'H x 18 11/16'W x 56 11/16'D, Chrome/Black Item # 922643","['adjustable', 'mounting_hardware_included', 'color', 'construction']","['yes', 'no', 'black', 'steel']",0
17068,ID_10590,HERCULES Series Black Grid Back Metal Restaurant Chair - Mahogany Wood Seat,"['finish', 'green_certified']","['Black Powder Coat', 'NO']",0
17069,ID_209,Details about LG V20 - 64GB - Titan (Verizon) Smartphone,"['lock_status', 'type', 'operating_system', 'video_format', 'cpu', 'network', 'color']","['Network Locked', 'Smartphone', 'Android', '16.0MP', 'Quad Core', 'Verizon', 'Gray']",0
17070,ID_10694,"Romanoff Magazine Files, 9 1/2'H x 3 1/2'W x 11 1/2'D, Green, Pre-K - Grade 8, Pack Of 3 Item # 281048","['pre-k', 'construction', 'quantity', 'color']","['yes', 'plastic', '3', 'green']",0
17071,ID_1039,Scott Bath Tissue 1000 Sheet Rolls (Pack of 20) by Scott,['age_group'],['Adult'],0
17072,ID_991,"OtterBox® 77-54851 Defender Polycarbonate/Synthetic Rubber Protective Case for 5 1/2"" Google Pixel XL, Marathoner",['color'],['Black'],0
17073,ID_994,"Boss Audio BOSS AUDIO BVNV9384RC Double-DIN 6.2 inch Touchscreen DVD Player, Receiver GPS Navigation, Bluetooth, Wireless Remote",['network'],['Bluetooth: Yes'],0
17074,ID_992,"Avery Removable Label Pad Books, 1 x 3 Yellow & 2 x 3 Green, Green Wavy, 80/Pack (Avery 22069) - New & Original",['type'],['Multi-Purpose labels'],0
17066,ID_184,"Boston Gear HLSK-R Series Spiral Miter Gear, 1:1 Ratio, 20 Degree Pressure Angle, 35 Degree Spiral Angle, Keyway, Steel with Hardened Teeth, Right Hand",['measurementtype'],['Inch'],0
17097,ID_1033,Sony DSC-QX10/W Smartphone Attachable 4.45-44.5mm Lens-Style Camera,"['network', 'focus_type', 'extended_iso', 'form_factor', 'timer', 'flash_type', 'image_stabilization', 'sensor_type', 'optical_resolution', 'lens', 'gps', 'minimum_shutter_speed', 'minimum_shutter_speed', 'model_year', 'display_fixture_type', 'weather_resistance', 'usb_30', 'memory_type', 'viewfinder', 'aspect_ratio', 'hdmi', 'optical_resolution', 'color', 'digital_zoom']","['AV', 'Includes Manual Focus', '25,600', 'Compact', 'Yes', 'No', 'Optical', 'BSI-CMOS', '18 MP', 'Interchangeable', 'None', '1/2000 of a second', '4 seconds', '2014', 'No', 'No', '1', 'No', 'None', '1:1, 4:3, 3:2, 16:9', 'No', 'CMOS', 'White', '10x']",0
17098,ID_10625,"Turning Insert GIP 1.57-0.79 IC807, TiAlN+TiN","['shape', 'series']","['90° Rectangular', 'CUT-GRIP']",0
17099,ID_9726,Thdg Ins 27IR 4 ACME IC250 - ISCA-5901595,"['coated', 'product']","['TiCN+TiN', 'Threading Insert']",0
17122,ID_11272,GH-1860ZX Lathe with 2-Axis ACU-RITE 200S DRO Taper Attachment and Collet Closer Installed,"['phase', 'etl_listed', 'housing_material', 'variable_speed', 'ul', 'switch_type', 'csa_certified', 'digital_display']","['Three Phase', 'No', 'Aluminum', 'Yes', 'No', 'Push Button', 'No', 'Yes']",0
17123,ID_3469,See More Self Design Kanjivaram Art Silk Saree 1004 Blue Ideal for Diwali Gifts Online,"['warranty', 'color']","['NA', 'Blue']",0
17124,ID_10835,"Apple Barrel Acrylic Paint Set, 18 Piece (2-Ounce), PROMOABI Best Selling Colors","['free_shipping', 'ships_to']","[', 30-Day Returns', 'US & many other countries,']",0
17125,ID_2250,Fluke Multimode Launch Cable 50 &micro;m SC/LC,"['http', 'product', 'cable_type']","['//www.flukenetworks.com', 'Network Cable', 'Fiber Optic']",0
17126,ID_2131,1-1/2 in. x 1-1/4 in. Oil-Rubbed Bronze Estate Large Knob,"['hardware_finish', 'knob_type', 'knob_projection_in', 'package_quantity', 'builders_hardware_product_type']","['Bronze', 'Rectangle', '1.25', '1', 'Cabinet Knob']",0
17127,ID_1844,"Irwin Black Gold 27/64"" High Speed Steel Jobber Drill Bit",['length_group'],['Jobber'],0
17128,ID_1846,SYBA Multimedia 4-port USB 3.0 KVM Switch,"['hdmi', 'http', 'usb', 'product', 'packaged_quantity', 'microphone']","['Yes', '//www.syba.com', 'Yes', 'KVM Switchbox', '1', 'Yes']",0
17129,ID_2132,6pcs 1156 68 SMD LED Warm White Light Car Light Lamp Replacement Bulb,['color'],['Warm White'],0
17121,ID_2234,2.0TDCi 130 Ghia [Euro 4] GENUINE LOW MILES & HIGH SPEC! (2006),"['tyre_size_rear', 'space_saver', 'wheel_type', 'alloys', 'length', 'tyre_size_rear', 'luggage_capacity_min', 'no_of_seats', 'max_towing_weight-braked', 'height', 'max_roof_load', 'width']","['205/55 R16', 'True', '6 SPOKE', 'True', '4731', '205/55 R16', '500', '5', '1800', '1429', '75', '1812']",0
17130,ID_1848,"Item # LP4K1201BW3, TeSys K Non-reversing Contactor","['rohs', 'csa']","['Yes', 'LR43364 3211 03']",0
17132,ID_1834,ARRIS SURFboard DOCSIS 30 (SB6183) 300 Mbps Cable Modem,['ships_to'],"['US,']",0
17133,ID_11282,"Little Giant® Welded Workbench w/Open Base, Hardboard over Steep Top, 36 x 60","['construction', 'color_finish']","['Welded Steel', 'Gray']",0
17134,ID_11028,NETGEAR PS121 1-Port 10/100Mbps USB Mini Print Server,"['tech_support_by', 'packaging']","['Dealer', 'Factory Box']",0
17135,ID_1842,HSM SECURIO P36C Continuous-Duty Cross-Cut Shredder,['compliant_standards'],['UL Listed'],0
17136,ID_3433,Chartpak Painting Stencil Set - 12' - Gothic - Capital Letter - Yellow Item # 712348,"['recycled_content', 'recycled_content', 'color', 'assembly']","['0%', '0%', 'yellow', 'No']",0
17137,ID_3475,Dake 3002a-lf Lead Free Brass Water Meter Coupling 3/4 Tailpiece And Nut Ass...,['platform'],['eBay US'],0
17138,ID_16049,Alera Square Corner Bookcase,"['compliant_standards', 'color']","['Meets or exceeds ANSI/BIFMA Standards', 'Mahogany']",0
17139,ID_11418,Light Gray Fabric Egg Series Reception-Lounge-Side Chair [CH-162430-LTGY-FAB-GG],"['depth', 'width']","[""30''D"", ""30''W""]",0
17131,ID_1849,ROCHE 04805640001 COAGUCHEK XS PLUS RECHARGEABLE BATTERY PACK,['shipping'],['Calculated at checkout'],0
17056,ID_268,"Sportage 1.7 CRDi ISG 3 Sat Nav in Fusion White £14,995","['torque', 'height', 'fuel_type', 'luggage_capacity_min', 'engine_size', 'width', 'luggage_capacity_min', 'length', 'speed']","['~ Nm', '~ mm', 'Diesel', '~ litres', '1,685 cc', '1,855 mm', '~ litres', '4,440 mm', '107 mph']",0
17120,ID_11030,ACP-EP SFP 10KM LX LC GLC-LH-SMD TAA XCVR 1-GIG LX DOM SMF LC Transceiver for Cisco,"['warranty', 'warranty']","['Limited Lifetime', 'Limited Lifetime']",0
17118,ID_3480,"Staedtler® Refillable Triangular Eraser Holder, 5', Blue/White Item # 161624","['retractable', 'refillable', 'pocket_clip', 'quantity']","['yes', 'yes', 'no', '1']",0
17100,ID_9724,Diesel Men's DZ4323 Diesel Mega Chief Black Stainless Steel Watch $240 Leather,"['case_material', 'age_group', 'feature', 'case_finish', 'ships_to', 'band_material', 'case_color', 'display', 'band_color', 'age', 'watch_shape']","['Stainless Steel,', 'Adult,', 'Chronograph,', 'Brushed,', 'US & many other countries,', 'Leather,', 'Black,', 'Analog,', 'Black,', 'Modern (2000-present),', 'Round,']",0
17101,ID_9719,FuriBee F36 Mini 2.4GHz 4CH 6 Axis Gyro RC Quadcopter with Headless Mode / Speed Switch XLNE9KAYS02,"['feature', 'level', 'size', 'remote_control']","['Radio Control', 'Beginner Level', 'Mini', '2.4GHz Wireless Remote Control']",0
17102,ID_10545,Jamco Utility Cart SS 42 Lx19 W 1200 lb Cap.,"['finish', 'gauge', 'shelf_count', 'harmonization_code', 'casters', 'color', 'casters']","['Polished', '16', '3', '9403200030', '(2) Rigid, (2) Swivel', 'Stainless', 'Urethane']",0
17103,ID_971,Toyota Auto Spare Parts Turbocharger CT12 17201-64050 17201-64040 For 2CT 2.0L Engine.,['fuel'],['Diesel'],0
17104,ID_1019,"Wardrobe Locker, Assembled, One Tier, 36"" Overall Width","['finish', 'assembledunassembled', 'tier', 'item', 'locker_door_type']","['Powder Coated', 'Assembled', 'One', 'Wardrobe Locker', 'Solid']",0
17105,ID_9734,Mxs Motosport T10 Cob LED Lamps White Canbus Parking Bulbs For Honda City New Model Set Of 2,"['color', 'power', 'color', 'warranty']","['White', '3W', 'White', 'Not Applicable']",0
17106,ID_10575,iStarUSA D213MATX-T5P Steel 2U Rackmount Value Compact Server Case - OEM,"['case_material', 'chassis_type', 'form_factor']","['Steel', 'Rackmount', '2U']",0
17107,ID_920,Dell G9W85 Black Toner Cartridge,"['print_color', 'consumable_type', 'print_technology', 'color']","['Black', 'Toner cartridge', 'Laser', 'Black']",0
17119,ID_9169,"Dial Corporation Power-Pearls Laundry Detergent, Original Scent, 59 oz Bottle","['application', 'packing_type', 'scent', 'applicable_material']","['Laundry Soap', 'Bottle', 'Original', 'Fabric']",0
17108,ID_942,Kramer C-MGM/MGM-3 Coaxial Video Cable for Video Device - 3 ft,"['connector_on_first_end', 'corecladding_diameter', 'cable_type', 'connector_on_first_end', 'fiber_optic_mode', 'feature', 'product']","['1 x 15-pin HD-15 Male VGA', 'Not Applicable', 'Coaxial', '1 x 15-pin HD-15 Male VGA', 'Not Applicable', 'Molded', 'Video Cable']",0
17110,ID_11145,Original 2600mAH Standard Battery For Samsung Galaxy S4 I9500 I9505 LTE,"['label', 'studio', 'binding', 'product', 'productgroup']","['Samsung', 'Samsung', 'Wireless Phone Accessory', 'WIRELESS_ACCESSORY', 'Wireless']",0
17111,ID_4893,Dell Magenta 1000 Pages High Yield Laser Toner Cartridge Model V3W4C,"['print_technology', 'packaged_quantity', 'yield_type', 'product', 'print_color']","['Laser', '1 / Pack', 'High', 'Toner Cartridge', 'Magenta']",0
17112,ID_1487,Dormer 3 Piece 5/16 in UNF HSS Straight Flute Tap Set Taper Tap; Second Tap and Plug Tap,['number_of_items'],['3'],0
17113,ID_11278,Precision 3-Burner Stainless Steel Natural Gas Grill,"['family', 'number_of_burners', 'color', 'ignition_type', 'color']","['Stainless Steel Price', '3', 'Stainless', 'Electrical', 'Stainless Steel']",0
17114,ID_2244,Synology Disk Station 8-Bay Network Attached Storage (DS1815+),"['hardware_platform', 'processor_count', 'operating_system', 'free_shipping', 'ethernet', 'ethernet', 'color']","['PC', '4', 'PC; Mac', 'FREE Shipping', '4', 'Ethernet', 'Black']",0
17115,ID_11276,"Melben Products Air Compressor, Model 230-32","['uom', 'quantity', 'phase']","['Each', '0', '3']",0
17116,ID_2377,Hst Ring Ctr-Pul Std U-Bar 550LB Aly Stl - JERG-23404,"['finish', 'standard']","['Black Oxide', 'CE']",0
17117,ID_2235,"Samsung 43"" Class 1080p LED HDTV - UN43J5000","['energy_star', 'hdmi', 'warranty', 'resolution', 'screen_type', 'color']","['Yes', '2', 'Limited warranty - parts and labor - 1 year', '1080p', 'LED', 'Black']",0
17109,ID_10528,"TimeLED 26W Dusk to Dawn LED Wall Pack, Photocell Outdoor LED Wall Mount Light, 150-250W Replacement, 3000 Lumens, ETL &DLC Listed Exterior Security Lighting, Garage, Garden, Yard (2 PACK)","['finish', 'bulb_base', 'color_temperature', 'battery', 'light_direction', 'cri', 'power_source', 'color']","['Bronze', 'LED', '5000K', 'No', 'Downlight', '>80', 'corded-electric', 'Bronze']",0
17140,ID_2398,Geutebruck G-Cam/GNSD1680 Day/night IP Dome,"['color', 'compression', 'chip_inch_size', 'dome_type', 'rotation_angleso', 'zoom_ratio', 'indooroutdoor', 'sensitivity_lux', 'presets']","['True Day / Night', 'H.264 / MJPEG', '1/3', 'PTZ', '360', 'x20', 'Indoor', '0.05', '256']",0
17055,ID_178,2-3/4 in. x 1-3/4 in. Antique Brass Door Reinforcer,['commercialresidential'],['Residential'],0
17053,ID_10867,Trend-Lab 101411 Levi Bouquet Bib (4-Pack),['category'],['- 0'],0
16992,ID_10523,"Liteway LED Tail Lights for 2007-2016 Jeep Wrangler JK Brake Reverse Turn Singnal Lamp Back Up Rear Parking Stop Light Daytime Running Bulb, 2 Years Warranty","['exterior', 'bulb_base']","['Smooth', 'LED']",0
16993,ID_1171,1990 Nissan 300ZX 2+2 T-tops 5 speed N/A - project,"['drive_line', 'year', 'drive_size', 'color', 'color', 'type', 'cylinders', 'transmission', 'fuel', 'color']","['Left-hand drive', '1990', 'RWD', 'Black', 'Tan', 'Coupe', '6', 'Manual', 'Gasoline', 'White/Black']",0
16994,ID_1177,5/8 in. x 16 in. x 21-1/2 in. 4 Cutter SDS-Max Rotary Hammer Bit,"['individualset', 'color', 'product']","['Individual', 'Silver', 'Power Tool']",0
16995,ID_1201,Zheino SSD SATAII 3Gb/s DOM 16GB 7 PIN MLC Hot for Industrial Storage Equipment with power cable For POS ROS ATM,['unit'],['piece Package'],0
16996,ID_1200,"B&M Precision Sport Short Shifter - T-5/T-45 (83-Early 01 GT, 94-04 V6 & 96-99 Cobra)",['adjustable'],['No'],0
16997,ID_17248,"Lifetime 60089 Deck Storage Box, 116 gallon","['free_shipping', 'ships_to']","[', 14-Day Returns', 'US,']",0
16998,ID_1143,MSL Series High Output Outdoor Bronze LED Mini Security Light with Daylight Sensor,"['certifications_and_listings', 'glass_type', 'battery', 'color_temperature', 'bulb_base', 'bulb_base', 'color', 'type', 'included', 'color_rendering_index', 'bulb_base', 'number_of_bulbs', 'fixture_material']","['1-UL Listed,cUL Listed', 'Textured', 'Hardwired', 'Warm White', 'Integrated LED', 'Area Lights', 'Bronze', 'Hardwired Light Bulb Type Included', 'No additional accessories', '80', 'Other', '1', 'Aluminum']",0
16999,ID_17245,INSTEN 3.5mm Plug to Jack Extension M/F 50-foot Cable for Apple iPhone 4S/ 5S/ 6,['color'],['Black'],0
17000,ID_704,"Flash Furniture HERCULES Series 21'' Extra Wide Stacking Church Chair with 4'' Thick Seat - Gold Vein Frame, Black Dot Patterned","['color', 'seat_material']","['Black', 'Fabric']",0
17001,ID_718,Genuine Joe Floor Sweep - 24' Width x 60' Metal Handle - 1 Each Item # 118060,"['color', 'quantity']","['gray', '1']",0
17002,ID_17471,"Traditional Vintage Katrina Blooming Rosette Pink Area Rugs, 5 Feet by 7 Feet 5 Inches (5' x 7' 5"")","['color', 'weave']","['Pink', 'Machine Made']",0
17003,ID_17462,"Simple Designs Textured Stucco Table Lamp, 14'H, White Shade/Blue Base Item # 564386","['color', 'recycled_content', 'color', 'bulb_base', 'assembly', 'color', 'ul', 'adjustable_height', 'recycled_content', 'weighted_base', 'bulb_base']","['fabric', '0%', 'drum', 'incandescent/CFL', 'No', 'White', 'yes', 'no', '0%', 'yes', 'no']",0
17004,ID_17461,"Inland Pro Surge 1650, 7-Outlet with Phone / Modem Protection",['product'],['Surge Suppressor'],0
17005,ID_17457,2012 BMW 3 Series I-4 cy FULLY LOADED **LEATHER-POWER SEATS-ALLOYS-AUTO** - Toronto,"['white', 'status', 'transmission', 'automatic']","['Gasoline', 'Stock Number', 'Doors', '4']",0
17006,ID_1409,Florence Green & Blue Georgette Embroidered Anarkali Dress Material (sb-3282),"['wash_care', 'warranty']","['Handwash', 'Not Applicable']",0
17007,ID_720,STARTECH StarTech.com 15 ft High Speed HDMI Cable - HDMI to HDMI - M/M,"['connector_on_first_end', 'connector_on_first_end', 'product', 'device_supported', 'cable_type', 'connector_plating', 'packaged_quantity', 'feature', 'green_compliance_certificateauthority', 'color']","['1 x 19-pin HDMI Male Digital Audio/Video', '1 x 19-pin HDMI Male Digital Audio/Video', 'A/V Cable', 'Audio/Video Device', 'HDMI', 'Gold Plated', '1', 'Molded', 'RoHS', 'Black']",0
17008,ID_17456,Emerson Fans Crown Select Venetian Bronze 54-Inch Ceiling Fan with Walnut Solid Wood Blades,"['resources', 'use', 'dimension']","['Ceiling Fan Buying Guide', 'Interior Dry', '54""W']",0
16991,ID_1118,"Boorum & Pease 25 Series Columnar Book, Record, 300 Page, Black/Red (25-300-R)","['date_first_available', 'color']","['April 18, 2006', 'Black/Red']",0
